1	OP_CODE	YEAR	VESSEL	SURVEY	BEST_LAT_DD	BEST_DEPTH_M	AREA_SWEPT_MSQ	EXPANDED_WT_KG	NUMBER_FISH
3321	2.01E+11	2008	10	3	44.97006075	246.6586	18096.4442	13.13	186
3322	2.01E+11	2008	10	3	44.92588438	147.4383	16812.17701	12.89	116
3323	2.01E+11	2008	10	3	45.16931217	117.5764	16122.72633	0.82	19
3324	2.01E+11	2008	10	3	45.1961121	176.0204	16788.71946	12.45	189
3325	2.01E+11	2008	10	3	45.23558402	184.326	17204.63914	8.98	124
3326	2.01E+11	2008	10	3	45.19945618	387.0343	19034.6167	0.33	10
3327	2.01E+11	2008	10	3	45.372525	398.9497	16080.48411	0.14	6
3328	2.01E+11	2008	10	3	45.40407903	410.1002	15114.18276	0.89	10
3329	2.01E+11	2008	10	3	45.3	498.7916	20933.98957	0.19	4
3330	2.01E+11	2008	10	3	45.00757317	571.0506	16968.80037	0	0
3331	2.01E+11	2008	10	3	44.90272439	1067.1854	15049.30078	0	0
3332	2.01E+11	2008	10	3	44.76900525	565.8429	15604.3145	0.68	6
3333	2.01E+11	2008	10	3	44.58211454	1157.2967	18425.79806	0	0
3334	2.01E+11	2008	10	3	44.51687622	1081.6622	20806.66429	0	0
3335	2.01E+11	2008	10	3	44.58311156	596.9876	18111.68688	0	0
3336	2.01E+11	2008	10	3	44.70535645	534.4694	15860.98958	0	0
3337	2.01E+11	2008	10	3	44.77371402	176.467	19625.69903	113.33	296
3338	2.01E+11	2008	10	3	44.86584065	147.8692	17883.51065	5.1	108
3339	2.01E+11	2008	10	3	44.73209004	62.5094	16028.94226	3.1	18
3340	2.01E+11	2008	10	3	44.33938817	64.5227	14306.83209	11.7	32
3341	2.01E+11	2008	10	3	44.30021183	73.1608	13409.03759	13.29	87
3342	2.01E+11	2008	10	3	44.37204	75.4123	14534.77558	1.29	22
3343	2.01E+11	2008	10	3	44.21827271	103.0958	14935.72867	3.78	13
3344	2.01E+11	2008	10	3	44.15212369	94.6047	16824.80163	0	0
3345	2.01E+11	2008	10	3	44.14737285	157.6972	18639.95272	10.83	136
3346	2.01E+11	2008	10	3	44.32497297	497.1656	19847.4608	3.63	24
3347	2.01E+11	2008	10	3	44.12918345	436.7512	17144.63001	66.33	249
3348	2.01E+11	2008	10	3	43.7424874	437.8419	19706.33344	63.89	171
3349	2.01E+11	2008	10	3	43.77563126	460.5211	16829.86219	36.83	175
3350	2.01E+11	2008	10	3	43.81798333	968.2738	20553.55956	0	0
3351	2.01E+11	2008	10	3	43.77347814	109.8363	17085.94419	1.75	28
3352	2.01E+11	2008	10	3	43.05814268	143.1758	16991.32506	11.04	62
3353	2.01E+11	2008	10	3	42.98124815	157.2232	18922.58685	11.46	102
3354	2.01E+11	2008	10	3	42.95731046	1048.6577	18951.50016	0	0
3355	2.01E+11	2008	10	3	42.84494212	310.4099	15267.69086	44.24	212
3356	2.01E+11	2008	10	3	42.89183219	145.3076	16939.96397	23.3	133
3357	2.01E+11	2008	10	3	42.84918267	144.0088	18044.39645	1.3	8
3358	2.01E+11	2008	10	3	42.56206559	474.4516	21240.55371	115.3	274
3359	2.01E+11	2008	10	3	42.528321	493.2585	17694.17839	50.63	123
3360	2.01E+11	2008	10	3	42.4566375	451.9824	15701.20305	13.42	108
3361	2.01E+11	2008	10	3	42.22179247	95.725	17663.02459	2.64	19
3362	2.01E+11	2008	10	3	42.16021098	137.0879	14322.43933	8.49	117
3363	2.01E+11	2008	10	3	41.4046543	78.6522	16603.60421	3.67	38
3364	2.01E+11	2008	10	3	40.83727583	386.5243	16895.93587	24.62	172
3365	2.01E+11	2008	10	3	41.11320546	959.1326	21650.07262	0	0
3366	2.01E+11	2008	10	3	41.03112663	727.1213	17620.15112	0	0
3367	2.01E+11	2008	10	3	41.00368284	687.6097	21263.63717	0	0
3368	2.01E+11	2008	10	3	40.33573873	432.2365	17895.7532	9.07	37
3369	2.01E+11	2008	10	3	40.07350458	1123.5043	20638.13309	0	0
3370	2.01E+11	2008	10	3	40.04879121	1131.0457	21432.43441	0	0
3371	2.01E+11	2008	10	3	40.03570625	1013.1365	20879.54505	0	0
3372	2.01E+11	2008	10	3	40.02640792	934.3574	22069.11937	0	0
3373	2.01E+11	2008	10	3	39.98708497	868.8806	22166.14559	0	0
3374	2.01E+11	2008	10	3	39.75485261	547.2902	16132.36488	0	0
3375	2.01E+11	2008	10	3	39.66732554	427.89	17679.17278	6.75	39
3376	2.01E+11	2008	10	3	39.60999733	91.7279	14937.95792	0	0
3377	2.01E+11	2008	10	3	39.51501478	709.6932	16779.48038	0	0
3378	2.01E+11	2008	10	3	39.48059776	692.7445	17361.39774	0	0
3379	2.01E+11	2008	10	3	39.45221667	91.775	16984.46049	0	0
3380	2.01E+11	2008	10	3	39.31485792	135.0246	15801.3453	0	0
3381	2.01E+11	2008	10	3	39.33564967	474.1841	17614.54295	11.6	34
3382	2.01E+11	2008	10	3	39.27911237	174.2742	15837.59123	0.24	2
3383	2.01E+11	2008	10	3	38.72533171	808.3847	19256.37989	0	0
3384	2.01E+11	2008	10	3	38.47792204	298.7318	15557.13656	12.25	77
3385	2.01E+11	2008	10	3	38.27801708	90.5255	14984.51071	0.62	25
3386	2.01E+11	2008	10	3	38.17858841	143.7871	16092.98153	0.68	5
3387	2.01E+11	2008	10	3	37.85233577	101.5185	13273.26843	2.91	20
3388	2.01E+11	2008	10	3	37.78705403	137.5657	14854.5072	3.4	53
3389	2.01E+11	2008	10	3	37.77818548	59.8443	13948.64265	0.46	3
3390	2.01E+11	2008	10	3	37.5197172	60.4004	14202.49962	10.45	45
3391	2.01E+11	2008	10	3	37.36468547	127.8418	13866.69137	9.61	52
3392	2.01E+11	2008	10	3	37.23657937	211.8225	15420.49406	59.21	354
3393	2.01E+11	2008	10	3	37.26817577	115.7183	14096.18233	2.21	39
3394	2.01E+11	2008	10	3	37.24672688	68.1472	16063.8146	2.32	17
3395	2.01E+11	2008	10	3	37.10734409	384.7146	15098.61116	23.8	213
3396	2.01E+11	2008	10	3	37.00606828	150.6088	14053.46391	5.6	54
3397	2.01E+11	2008	10	3	36.86168522	916.5077	18422.33012	0	0
3398	2.01E+11	2008	10	3	36.76489228	659.3035	20661.68743	0	0
3399	2.01E+11	2008	10	3	36.67129412	97.0585	14640.58678	1.14	6
3400	2.01E+11	2008	10	3	36.50943902	1014.0906	27790.65466	0	0
3401	2.01E+11	2008	10	3	36.21939837	493.5556	20324.03615	0	0
3402	2.01E+11	2008	10	3	36.02356057	1199.9796	18850.36752	0	0
3403	2.01E+11	2008	10	3	35.91671626	1103.6969	20705.55705	0	0
3404	2.01E+11	2008	10	3	35.74937053	950.5611	18005.38679	0	0
3405	2.01E+11	2008	10	3	35.6148498	946.3607	17373.80015	0	0
3406	2.01E+11	2008	10	3	35.69278548	689.8079	18675.44139	0	0
3407	2.01E+11	2008	10	3	35.6988377	101.9905	15780.63517	1.13	7
3408	2.01E+11	2008	10	3	35.56875408	301.5751	15005.69712	3.06	44
3409	2.01E+11	2008	10	3	35.46957825	100.8648	14298.54454	0	0
3410	2.01E+11	2008	10	3	35.32083377	492.9862	16211.61411	2.12	7
3411	2.01E+11	2008	10	3	35.30924052	939.2451	21726.47919	0	0
3412	2.01E+11	2008	10	3	35.13971774	544.4476	14938.15013	0	0
3413	2.01E+11	2008	10	3	34.96290188	581.1764	18302.65376	0	0
3414	2.01E+11	2008	10	3	34.88197688	328.6524	16936.1507	32.38	445
3415	2.01E+11	2008	10	3	35.11509005	219.3815	18116.04196	0	0
3416	2.01E+11	2008	10	3	35.08827927	559.456	16022.60637	0	0
3417	2.01E+11	2008	10	3	35.05387984	416.0235	12304.89327	7.67	57
3418	2.01E+11	2008	10	3	35.07944792	207.2781	17039.1112	3.39	60
3419	2.01E+11	2008	10	3	35.314178	273.9488	14694.74071	23.94	158
3420	2.01E+11	2008	10	3	35.18840219	419.2378	16520.59297	1.86	5
3421	2.01E+11	2008	10	3	34.58802033	808.9074	17595.91369	0	0
3422	2.01E+11	2008	10	3	34.74243254	319.2451	12493.95894	45.83	291
3423	2.01E+11	2008	10	3	34.66931782	70.0638	15181.88573	0	0
3424	2.01E+11	2008	10	3	34.57072796	155.0151	17355.37763	0.25	5
3425	2.01E+11	2008	10	3	34.01941389	453.0692	16047.78506	9.38	31
3426	2.01E+11	2008	10	3	34.11379308	94.9772	14004.23103	0	0
3427	2.01E+11	2008	10	3	34.31116449	537.7025	15008.58459	0	0
3428	2.01E+11	2008	10	3	34.35613038	493.5646	17627.07383	0	0
3429	2.01E+11	2008	10	3	34.23304766	532.6329	14999.65955	0	0
3430	2.01E+11	2008	10	3	34.10137419	112.5415	13700.29324	0	0
3431	2.01E+11	2008	10	3	34.044416	211.7917	16245.2546	0	0
3432	2.01E+11	2008	10	3	34.06798725	73.2465	13405.71611	0	0
3433	2.01E+11	2008	10	3	34.03973857	80.699	16116.62408	0	0
3434	2.01E+11	2008	10	3	33.91917379	522.7858	18035.40115	0.92	7
3435	2.01E+11	2008	10	3	33.97103917	308.3776	13391.35313	0	0
3436	2.01E+11	2008	10	3	33.95131267	81.7451	13446.39349	0	0
3437	2.01E+11	2008	10	3	33.79114167	460.4448	14351.8614	2.05	19
3438	2.01E+11	2008	10	3	33.8010414	114.3784	14186.79624	0	0
3439	2.01E+11	2008	10	3	33.68182446	148.2203	14398.8558	0	0
3440	2.01E+11	2008	10	3	33.4823131	978.7097	27300.645	0	0
3441	2.01E+11	2008	10	3	33.05945565	550.2165	16382.92985	0	0
3442	2.01E+11	2008	10	3	32.77282745	461.3683	14806.29981	14.41	21
3443	2.01E+11	2008	10	3	32.68062306	795.7153	16826.25559	0	0
3444	2.01E+11	2008	10	3	32.59371454	910.3009	20966.68301	0	0
3445	2.01E+11	2008	10	3	32.44645325	1039.9819	20989.98119	0	0
3446	2.01E+11	2008	10	3	32.78189892	723.3047	15312.26898	0	0
3447	2.01E+11	2008	10	3	33.03081972	856.5233	16133.60646	0	0
3448	2.01E+11	2008	10	3	33.05734159	1124.3816	20890.96091	0	0
3449	2.01E+11	2008	10	3	33.19538039	1140.6617	23713.24642	0	0
3450	2.01E+11	2008	10	3	33.32890874	96.4512	13884.68824	0	0
3451	2.01E+11	2008	10	3	33.43771587	99.9071	15255.98078	0	0
3452	2.01E+11	2008	10	3	33.51893492	479.2147	15866.87549	1.08	3
3453	2.01E+11	2008	10	3	33.41295591	61.4248	15183.63829	0	0
3454	2.01E+11	2008	10	3	33.34227581	209.6294	17272.70752	1.47	18
3455	2.01E+11	2008	10	3	33.21270027	392.0732	16257.21131	3.42	33
3456	2.01E+11	2008	10	3	32.80441524	397.7244	15861.45033	6.28	71
3457	2.01E+11	2008	10	3	32.68862	410.2147	14621.22099	1.24	7
3458	2.01E+11	2008	10	3	32.68411258	492.8524	15736.14848	1.01	7
3459	2.01E+11	2008	17	3	44.66752214	839.0945	21797.43764	0	0
3460	2.01E+11	2008	17	3	44.90086335	302.1273	17033.70189	6.23	102
3461	2.01E+11	2008	17	3	45.05905104	362.1344	20768.38811	6.71	59
3462	2.01E+11	2008	17	3	45.12944731	331.1567	21697.0902	4.48	62
3463	2.01E+11	2008	17	3	46.36274384	1072.1663	16943.8062	0	0
3464	2.01E+11	2008	17	3	46.72603455	673.6397	28689.48788	0	0
3465	2.01E+11	2008	17	3	46.76123287	666.0291	22819.83308	0	0
3466	2.01E+11	2008	17	3	46.85221668	520.5776	18651.69115	2.7	10
3467	2.01E+11	2008	17	3	46.96163466	155.5147	15976.39444	3.28	18
3468	2.01E+11	2008	17	3	47.69509976	1103.5813	29555.61574	0	0
3469	2.01E+11	2008	17	3	47.72299598	991.4099	24980.12	0	0
3470	2.01E+11	2008	17	3	47.7011115	1068.3401	28732.09179	0	0
3471	2.01E+11	2008	17	3	47.79457369	746.9082	23961.07389	0	0
3472	2.01E+11	2008	17	3	47.95744436	191.241	13008.19201	0.85	6
3473	2.01E+11	2008	17	3	47.98742378	165.0877	14126.70421	0	0
3474	2.01E+11	2008	17	3	47.99305099	319.91	16440.22579	22.82	110
3475	2.01E+11	2008	17	3	48.10007497	328.3868	18223.20808	163.69	131
3476	2.01E+11	2008	17	3	48.12892498	266.7022	22669.20533	63.57	116
3477	2.01E+11	2008	17	3	48.07192054	137.3357	16858.05023	6.67	17
3478	2.01E+11	2008	17	3	47.16509218	92.2541	15849.112	2.47	25
3479	2.01E+11	2008	17	3	47.2077612	192.9347	13822.04322	18.89	83
3480	2.01E+11	2008	17	3	47.17138521	183.8476	17001.47541	22.02	106
3481	2.01E+11	2008	17	3	47.45235836	169.8128	16426.93921	0.22	2
3482	2.01E+11	2008	17	3	47.49341993	191.855	17757.98741	24.29	124
3483	2.01E+11	2008	17	3	46.66574999	78.4527	17477.15838	6.28	28
3484	2.01E+11	2008	17	3	46.53259976	148.8518	19763.49508	64.84	258
3485	2.01E+11	2008	17	3	46.46166206	67.5638	16312.5123	12.66	154
3486	2.01E+11	2008	17	3	46.45347308	59.5903	14758.3517	22.99	125
3487	2.01E+11	2008	17	3	46.27203522	405.6035	12399.00775	24.69	107
3488	2.01E+11	2008	17	3	45.73568708	92.9119	14718.66547	1.43	24
3489	2.01E+11	2008	17	3	45.73050016	174.2095	16689.67274	3.36	91
3490	2.01E+11	2008	17	3	45.63435843	320.2959	24186.89195	33.37	189
3491	2.01E+11	2008	17	3	45.53670776	180.0281	17841.36341	8.11	66
3492	2.01E+11	2008	17	3	45.47728732	504.917	19713.77698	0	0
3493	2.01E+11	2008	17	3	45.40938455	418.6296	19672.8137	2.62	27
3494	2.01E+11	2008	17	3	45.11824499	131.6694	16919.75203	3.08	36
3495	2.01E+11	2008	17	3	44.99740148	155.6302	16491.93497	33.14	190
3496	2.01E+11	2008	17	3	44.84184401	153.8772	19179.37249	50.3	222
3497	2.01E+11	2008	17	3	44.7242471	81.0524	15497.79012	0	0
3498	2.01E+11	2008	17	3	44.76403206	98.5544	15922.47246	5.22	31
3499	2.01E+11	2008	17	3	44.79089558	67.892	15877.46701	2.32	12
3500	2.01E+11	2008	17	3	44.73072072	277.8041	21735.71404	118.47	270
3501	2.01E+11	2008	17	3	44.53387049	81.6099	15945.78779	0.85	9
3502	2.01E+11	2008	17	3	44.49741665	64.1859	16654.13581	1.29	12
3503	2.01E+11	2008	17	3	44.4457898	78.8348	15837.48672	0.15	2
3504	2.01E+11	2008	17	3	44.37815874	82.5036	15012.35611	2.27	11
3505	2.01E+11	2008	17	3	44.17812012	107.3136	17440.40285	17.52	145
3506	2.01E+11	2008	17	3	44.14917459	114.7784	17995.62019	23.69	214
3507	2.01E+11	2008	17	3	44.34166776	668.762	20385.30986	0	0
3508	2.01E+11	2008	17	3	44.17376667	1180.8077	25121.66862	0	0
3509	2.01E+11	2008	17	3	43.31751487	124.2605	19492.76651	4.87	17
3510	2.01E+11	2008	17	3	43.06387415	151.3875	19574.02572	15.04	101
3511	2.01E+11	2008	17	3	42.28122682	559.2779	19776.83006	8.02	28
3512	2.01E+11	2008	17	3	42.28330716	622.1858	16596.7995	0.13	1
3513	2.01E+11	2008	17	3	42.09585779	1072.7851	35737.62101	0	0
3514	2.01E+11	2008	17	3	42.01988769	614.3135	19153.16077	0	0
3515	2.01E+11	2008	17	3	42.08627928	334.1356	18740.76096	24.01	229
3516	2.01E+11	2008	17	3	41.9211592	172.8878	17596.7454	0.71	11
3517	2.01E+11	2008	17	3	41.8924108	449.5225	17311.80664	97.75	600
3518	2.01E+11	2008	17	3	40.88825352	189.1006	16017.66842	11.53	128
3519	2.01E+11	2008	17	3	40.95883781	541.0027	20129.22665	8.75	59
3520	2.01E+11	2008	17	3	41.19670594	295.6451	24297.4561	123.79	701
3521	2.01E+11	2008	17	3	41.33773388	121.3683	19106.97348	2.49	14
3522	2.01E+11	2008	17	3	41.30840601	96.5435	17323.5712	5.47	36
3523	2.01E+11	2008	17	3	40.73911976	732.9378	20805.46675	0	0
3524	2.01E+11	2008	17	3	40.77937478	841.9557	24969.00053	0	0
3525	2.01E+11	2008	17	3	41.5701958	807.6318	20781.26358	0	0
3526	2.01E+11	2008	17	3	41.6938434	455.2676	19769.23114	51.3	241
3527	2.01E+11	2008	17	3	41.82552241	538.0366	20511.36657	29.06	205
3528	2.01E+11	2008	17	3	41.86488444	742.5161	22713.71284	0	0
3529	2.01E+11	2008	17	3	41.59776401	999.239	15564.75693	0	0
3530	2.01E+11	2008	17	3	40.68111055	66.7807	15088.49299	1.34	20
3531	2.01E+11	2008	17	3	40.69060542	946.7165	26380.64475	0	0
3532	2.01E+11	2008	17	3	40.46354101	612.3424	17142.24932	4.92	12
3533	2.01E+11	2008	17	3	40.184624	553.3511	19848.53227	0.27	3
3534	2.01E+11	2008	17	3	40.17124332	476.5754	21997.55684	6.44	32
3535	2.01E+11	2008	17	3	39.98220617	1043.508	24449.3233	0	0
3536	2.01E+11	2008	17	3	39.91569823	165.2455	11444.34614	14.47	17
3537	2.01E+11	2008	17	3	39.83387831	168.5334	15116.91799	0.87	23
3538	2.01E+11	2008	17	3	39.81083387	139.2124	19457.01322	0	0
3539	2.01E+11	2008	17	3	39.37474897	853.9335	18906.80092	0	0
3540	2.01E+11	2008	17	3	39.31612098	196.6916	15996.39996	1	4
3541	2.01E+11	2008	17	3	39.18192913	495.884	20229.80435	1.01	9
3542	2.01E+11	2008	17	3	39.07717452	1122.5187	22309.73876	0	0
3543	2.01E+11	2008	17	3	38.99029728	685.1813	16132.03474	0	0
3544	2.01E+11	2008	17	3	38.84213607	100.3327	16868.53375	0	0
3545	2.01E+11	2008	17	3	38.40030905	108.1708	16922.53444	14.9	38
3546	2.01E+11	2008	17	3	38.43285137	120.1903	17703.61821	9.12	42
3547	2.01E+11	2008	17	3	38.38639541	186.4301	19753.66571	4.54	60
3548	2.01E+11	2008	17	3	37.99480644	109.5259	16991.44061	2.72	24
3549	2.01E+11	2008	17	3	37.93144334	109.2679	16849.35088	0.26	2
3550	2.01E+11	2008	17	3	37.96409155	111.0318	18781.12273	7.7	62
3551	2.01E+11	2008	17	3	37.95072928	114.6375	18636.26586	3.66	37
3552	2.01E+11	2008	17	3	37.88281039	158.1348	16742.64795	2.96	27
3553	2.01E+11	2008	17	3	37.3981516	79.3424	17826.1497	2.73	31
3554	2.01E+11	2008	17	3	37.40312499	101.7738	17817.96016	0.56	7
3555	2.01E+11	2008	17	3	37.13972987	444.6981	14000.29304	44.89	260
3556	2.01E+11	2008	17	3	37.07856207	655.4742	19205.97572	0	0
3557	2.01E+11	2008	17	3	37.09857042	118.1689	20179.43992	2.95	25
3558	2.01E+11	2008	17	3	37.12775596	64.5433	16447.90951	2	9
3559	2.01E+11	2008	17	3	36.84922034	98.6274	20809.83602	2.53	14
3560	2.01E+11	2008	17	3	36.82689018	359.8486	17091.56815	17.77	66
3561	2.01E+11	2008	17	3	36.84723097	73.5154	17010.71871	0	0
3562	2.01E+11	2008	17	3	36.73136333	99.1643	18528.10542	0.41	3
3563	2.01E+11	2008	17	3	36.65099286	113.1674	19697.01381	0	0
3564	2.01E+11	2008	17	3	36.49797127	886.785	18207.34134	0	0
3565	2.01E+11	2008	17	3	36.27406883	343.3915	18537.08631	15.85	236
3566	2.01E+11	2008	17	3	36.18291028	794.2497	19592.8605	0	0
3567	2.01E+11	2008	17	3	36.05240693	1178.5487	30055.19153	0	0
3568	2.01E+11	2008	17	3	36.06735563	1078.8138	19947.12547	0	0
3569	2.01E+11	2008	17	3	35.83081449	713.4436	22934.42579	0	0
3570	2.01E+11	2008	17	3	35.52722324	456.2391	15782.58437	3.43	14
3571	2.01E+11	2008	17	3	35.80297037	620.0884	21055.10444	0	0
3572	2.01E+11	2008	17	3	35.83128358	322.7269	17419.07939	3.61	44
3573	2.01E+11	2008	17	3	35.56983066	863.6964	16041.44098	0	0
3574	2.01E+11	2008	17	3	35.62442556	381.8258	17045.71977	0.12	1
3575	2.01E+11	2008	17	3	35.42705488	580.2137	19392.84555	0.12	2
3576	2.01E+11	2008	17	3	35.3014722	867.4546	18929.93817	0	0
3577	2.01E+11	2008	17	3	35.29135282	823.9292	20061.05738	0	0
3578	2.01E+11	2008	17	3	35.1736708	496.1456	16914.41825	0	0
3579	2.01E+11	2008	17	3	35.1494627	544.7433	21155.3438	0	0
3580	2.01E+11	2008	17	3	35.16607042	384.2567	13146.89425	8.05	38
3581	2.01E+11	2008	17	3	35.04794587	136.37	15786.9885	0	0
3582	2.01E+11	2008	17	3	34.94114957	64.3789	15473.41415	0	0
3583	2.01E+11	2008	17	3	34.71599401	537.6726	19843.07102	0.07	1
3584	2.01E+11	2008	17	3	34.71525046	573.5289	15846.59564	0.18	1
3585	2.01E+11	2008	17	3	34.59001462	813.564	20985.12689	0	0
3586	2.01E+11	2008	17	3	34.65196168	500.6538	22039.95919	37.23	131
3587	2.01E+11	2008	17	3	34.52802849	412.9005	17890.5954	140.09	653
3588	2.01E+11	2008	17	3	34.38544344	321.7925	18124.80381	0.09	3
3589	2.01E+11	2008	17	3	34.0260825	105.5632	16505.58798	0	0
3590	2.01E+11	2008	17	3	34.01190926	100.0937	17526.96296	0	0
3591	2.01E+11	2008	17	3	33.97888027	110.2592	15910.24631	0.14	1
3592	2.01E+11	2008	17	3	34.10725792	109.5951	18368.87073	0	0
3593	2.01E+11	2008	17	3	33.97396703	83.4957	14405.84669	0	0
3594	2.01E+11	2008	17	3	33.65438355	149.7818	12151.63935	0	0
3595	2.01E+11	2008	17	3	33.55237436	379.7058	13729.26625	0	0
3596	2.01E+11	2008	17	3	33.03091425	591.6219	19546.92206	0	0
3597	2.01E+11	2008	17	3	32.85835788	1157.0071	25897.53919	0	0
3598	2.01E+11	2008	17	3	32.85228813	857.9366	16469.62122	0	0
3599	2.01E+11	2008	17	3	32.97912355	883.9232	13380.42493	0	0
3600	2.01E+11	2008	17	3	33.18782833	881.6046	18730.59941	0	0
3601	2.01E+11	2008	17	3	33.36789683	694.8666	21577.66352	0	0
3602	2.01E+11	2008	17	3	33.48836015	493.4565	20134.85053	0	0
3603	2.01E+11	2008	17	3	33.38405246	553.7497	19925.0412	0	0
3604	2.01E+11	2008	17	3	33.53877874	419.1447	17714.338	3.56	18
3605	2.01E+11	2008	17	3	33.50706706	392.9954	18035.89217	16.97	98
3606	2.01E+11	2008	17	3	33.50451409	308.3161	17699.78717	0.04	1
3607	2.01E+11	2008	17	3	33.59834681	903.3423	15363.67117	0	0
3608	2.01E+11	2008	17	3	33.48642817	242.1389	14395.05927	0.51	6
3609	2.01E+11	2008	17	3	33.40944317	119.55	18906.89774	0	0
3610	2.01E+11	2008	17	3	33.4018476	112.8287	17917.49153	0	0
3611	2.01E+11	2008	17	3	33.15332863	82.5788	14906.88727	0	0
3612	2.01E+11	2008	17	3	32.85553457	767.3185	19001.51256	0	0
3613	2.01E+11	2008	18	3	45.43212075	622.3	25420.17579	0	0
3614	2.01E+11	2008	18	3	45.43525326	432.6977	19820.51192	9.96	133
3615	2.01E+11	2008	18	3	45.53014411	1051.6918	25022.32618	0	0
3616	2.01E+11	2008	18	3	45.9276775	387.6119	17116.42691	5.57	45
3617	2.01E+11	2008	18	3	46.08750732	351.9038	17086.20176	12.9	81
3618	2.01E+11	2008	18	3	46.18632113	136.563	15589.41244	4.18	43
3619	2.01E+11	2008	18	3	46.50045083	658.7042	26977.13989	0	0
3620	2.01E+11	2008	18	3	47.80137506	1075.6332	22767.34519	0	0
3621	2.01E+11	2008	18	3	47.90746552	462.9262	18200.6893	25.74	70
3622	2.01E+11	2008	18	3	47.93327458	357.7384	18976.18508	38.08	131
3623	2.01E+11	2008	18	3	47.97172042	708.9733	22542.01628	0	0
3624	2.01E+11	2008	18	3	48.13692923	1142.6918	22687.18689	0	0
3625	2.01E+11	2008	18	3	48.12138136	115.796	16364.32323	0	0
3626	2.01E+11	2008	18	3	48.23117625	106.2629	18903.04159	0	0
3627	2.01E+11	2008	18	3	48.28778286	286.7121	16107.37111	4.18	9
3628	2.01E+11	2008	18	3	48.19698448	273.5587	20417.96071	7.26	35
3629	2.01E+11	2008	18	3	48.15051552	373.922	18209.20368	4.06	15
3630	2.01E+11	2008	18	3	47.92874934	144.2731	20391.29196	0	0
3631	2.01E+11	2008	18	3	47.87249905	395.2991	20039.37633	10.52	51
3632	2.01E+11	2008	18	3	47.3289275	67.0615	14834.0874	8.75	167
3633	2.01E+11	2008	18	3	47.10354417	83.3444	13023.40086	10.92	63
3634	2.01E+11	2008	18	3	47.05484538	134.7669	15577.65131	2.35	30
3635	2.01E+11	2008	18	3	46.92074255	98.1066	15375.85644	27.95	37
3636	2.01E+11	2008	18	3	46.83086856	95.3505	16550.18091	4.08	42
3637	2.01E+11	2008	18	3	46.79932542	101.8962	16710.42774	4.32	43
3638	2.01E+11	2008	18	3	46.4605881	74.4888	15700.29329	12.3	200
3639	2.01E+11	2008	18	3	46.49694083	75.2301	17347.43931	25.04	83
3640	2.01E+11	2008	18	3	46.52625989	171.2903	18341.1424	13.26	57
3641	2.01E+11	2008	18	3	46.09786551	82.7543	15270.41394	1.9	21
3642	2.01E+11	2008	18	3	45.90218495	74.9689	13783.33428	3.67	32
3643	2.01E+11	2008	18	3	45.72748333	83.1525	14439.1605	1.31	26
3644	2.01E+11	2008	18	3	45.63062704	76.1206	13257.56619	2.85	38
3645	2.01E+11	2008	18	3	45.62148369	154.7318	17773.33624	22.72	126
3646	2.01E+11	2008	18	3	45.63714417	161.4649	19045.32186	16.74	156
3647	2.01E+11	2008	18	3	45.4881525	112.8801	15382.56863	0.63	10
3648	2.01E+11	2008	18	3	45.36797792	162.6209	19169.71529	6.35	142
3649	2.01E+11	2008	18	3	45.1935375	193.2974	19493.93945	10.59	74
3650	2.01E+11	2008	18	3	45.3109296	479.344	19387.38737	0	0
3651	2.01E+11	2008	18	3	45.28116903	453.5595	18179.42577	1.81	20
3652	2.01E+11	2008	18	3	45.10687792	361.9728	19829.98637	1.2	13
3653	2.01E+11	2008	18	3	45.07665847	346.0477	19033.11627	4.05	36
3654	2.01E+11	2008	18	3	45.04228469	316.5121	20506.24211	27.08	204
3655	2.01E+11	2008	18	3	44.94096052	81.0538	13942.91688	24.52	80
3656	2.01E+11	2008	18	3	44.657115	79.4686	13856.38993	1.78	31
3657	2.01E+11	2008	18	3	44.64486607	84.7638	15168.7612	0.78	10
3658	2.01E+11	2008	18	3	44.62885583	141.4126	16000.85499	32.08	452
3659	2.01E+11	2008	18	3	44.41769159	81.7065	15003.69238	2.68	16
3660	2.01E+11	2008	18	3	44.35056083	87.0838	14063.09359	4.05	33
3661	2.01E+11	2008	18	3	44.55441561	514.9686	15090.51015	0.6	2
3662	2.01E+11	2008	18	3	44.57091894	536.8311	17842.75734	2.69	7
3663	2.01E+11	2008	18	3	44.48060879	321.5161	14195.16001	28.12	114
3664	2.01E+11	2008	18	3	44.32078261	863.0224	20862.23467	0	0
3665	2.01E+11	2008	18	3	44.24270375	1100.6299	21505.65695	0	0
3666	2.01E+11	2008	18	3	44.34687886	1115.3602	23072.52904	0	0
3667	2.01E+11	2008	18	3	44.38323667	1084.8119	22153.98938	0	0
3668	2.01E+11	2008	18	3	44.20008667	106.1797	16077.99567	28.29	130
3669	2.01E+11	2008	18	3	44.04849333	118.578	18086.02301	10.21	196
3670	2.01E+11	2008	18	3	44.07044267	122.6558	18220.2077	1.51	24
3671	2.01E+11	2008	18	3	43.91842333	201.1385	21396.3037	15.71	87
3672	2.01E+11	2008	18	3	43.89857703	125.5308	18121.98473	24.58	167
3673	2.01E+11	2008	18	3	43.69300458	252.7492	17870.41671	51.28	443
3674	2.01E+11	2008	18	3	43.67421792	112.8724	19015.24739	8.95	39
3675	2.01E+11	2008	18	3	43.4820225	767.868	24923.9434	0	0
